ID,reviews
3095,"Their cheesecake menu and milkshakes all looked so yummy. I was too full to try one, but I had hoped to come back to take something to go."
3096,"I was happy with our experience here. (Plus, we also met a couple who sat beside us who live across the river and said they love Juniors.)"
3097,"Oooh yeah baby...get down low, let's shake it. Shake it up...we're about to mix some cheesecake with some milkshake. If you're here, you might as well do it right. Shake it, shake it up. Do as the Broadway dancers do here, get down and shake it up and order whatever your heart desires because you're going to want everything on the menu."
3098,"As I am trying to decide what to order, my head kept turning around looking at all the food and drinks being served. Oooh, that Swiss mushroom burger with steak fries looks so slammin' good."
3099,"I would say their food is diner/cafe with a Jewish flare. They have apps, soups, sandwiches, burgers, cakes, shakes, egg cream sodas, coffee, lattes, breakfast items, and of course their World Famous Cheesecakes with so many flavors to choose from it will make your head spin. If you're worried about counting calories, share a slice, which is what we did along with some Disco fries (which is topped with melted mozzarella, mushroom & gravy). The toppings seem so wrong but taste so right. You get my drift (wink, wink)."
3100,The decor is groovy with a cool 50's vibe. Service was out of sight given how busy they were. The original Junior's is located in Brooklyn and has been opened since 1950.
3101,"With a portrait of Barbra Streisand in the women's restroom and Frank Sinatra playing, it can't get any more New York than this."
3102,[From a visit on 09/21/2021] 
3103,"So everyone said this was a place only tourists went to dine. Well, I usually avoid the ""tourist traps"" but was pleasantly surprised that this restaurant is not a tourist trap but instead a must visit spot for a fantastic no-frills breakfast. "
3104,"We kicked off in a great direction with service on the patio from Adam C. Adam offered suggestions of what they did best, he was kind, incredibly professional and just a cool dude overall. "
3105,FOLKS....you have to order their French toast...I am serious. I am not a French Toast guy and I stole 5-6 bites because it was so delicious. Their corned beef hash is made fresh daily and the drip coffee keeps on coming. You can't go wrong! 
3106,"This is a real good spot, run by hardworking and professional folks. Special thanks to Adam C. and his support staff. This is now going to be a tradition for breakfast on my yearly trips to NYC."
3107,Wanted to eat at juniors because I wanted to try the cheesecake and see what the hype was about. I totally didn't remember that I ate here back in 2010 on a trip with my high school band. Obviously it was a totally different experience for me this time. Be sure to have your ID and Covid vaccination card ready. 
3108,"My fiancé and I walked right on in and got a table on a Tuesday night. The service was pretty fast and efficient. Our waiter was very nice and had great recommendations. We ordered a few drinks then our food. The drinks were strong! For food I ordered the bacon cheeseburger with fries and onion rings and fiancé ordered the salmon with vegetables and florentine rice. Everything was very good. We had no complaints. The prices do seem a little steep, but otherwise everything was great. For dessert we shared a slice of original cheesecake. It was good but it wasn't better than any other cheesecake I've ever had. Pretty sure I'd visit again!"
3109,Food - bomb 
3110,Service - better than any high class boujie restaurant in nyc 
3111,Drinks - great!! 
3112,Dessert- cheese cake specifically THE F-ing best.
3113,"Our server was Ashley, short hair, super nice and so on top of all her tables!!! Thank you. This was our last stop before flying back home. The best send off, thank you!! :-)"
3114,We were across the street for a convention and thankful this happening & busy little spot was close! 
3115,"My hubby was craving breakfast & I wanted a ""real lunch"" and Junior's didn't disappoint! "
3116,"We had the combo pastrami & corned beef ruben... can you say ""YES PLEASE?!"" It was served hot very quickly and stacked full of deliciousness. They served large sliced pickles, pickled beets on the side as well as the traditional thousand island dressing... so you could smother it or just scrape it on- nice!! "
3117,"My hubby decided against breakfast and went for the Disco Fries...thick cut fries covered in mushroom gravy & melted mozzarella cheese- grab your fork quick for this salty, not healthy for you but you can't quit-eating it-pile-of-fries! He also tried the French Dip sandwich which we agreed was piled high with meat & toppings included with soft bread! "
3118,"We were so full we didn't order any cheesecake or dessert but hoping to next trip! Felt like we ""participated"" in a long term,  classic spot in NY! "
