ID,reviews
1827,"Finally was able to snag reservations, as this ever so popular place is usually booked weeks in advance.  Currently during COVID, only outdoor patio dining is open.  The tables are all safely distanced, and all servers wore masks.  The only additional safety precautions I wish they would have taken would be to offer hand sanitizer for customers and eliminate their paper menu.   "
1828,"Now... the food.  Definitely be prepared to drop a pretty penny here, but the tapas are divine!  We ordered an assortment to share and was happily stuffed by the time we were done. "
1829,The must gets:
1830,"Mais asado- grilled and charred corn, smeared in a creamy aioli and sprinkled with cheese. "
1831,Empanadas- the hubby's fav. 
1832,ham wrapped dates
1833,"salt cod croquettes-my personal fav. sounds like an odd pick, but trust me. the fried shell with the creamy, salty filling, accompanied by a fried lemon...so perfect."
1834,The try-if-you-still-have-room:
1835,"patatas bravas- delicious, but a generic tapa that can be found anywhere"
1836,The not-worth-it:
1837,fried chicken sandwich-probably something you could get at an American diner for way less
1838,brussel sprouts- mediocre and something I could make at home.
1839,"Just a warning: due to COVID, they kindly ask that you complete your dining experience within 1.5 hours of arrival.  That being said, we did not feel rushed at all.  Service was great, and staff was friendly.  Definitely a unique restaurant that adds to the diverse dining experience here in Boston."
1840,"Toro's atmosphere is pretty unique - dimly lit yet very lively at the same time. Known for their tapas and paella, I made a trip to try it out!"
1841,"We got the Gambas al Ajillo ($16) as a tapa - six, grilled to perfection shrimp. Despite being pricy, it was utterly delicious."
1842,"Next we ordered the half size Paella Valenciana ($35)  - it was the perfect amount for two people, the full sized one is more suited to at least 4-6 people. The paella had mussels, shrimp, chorizo, and chicken with flavorful rice in a pan. I was afraid that it was going to be too salty, but that certainly wasn't the case here. Really enjoyed it."
1843,I'm so glad they are operating during Covid. They enforce masks and have dividers between outdoor seats. The staff was very friendly and the food came out fast. Delish and highly recommend.
1844,"It was our first time at Toro last night, visiting from Florida. We had some of the best food we've eaten in Boston. Not to mention everyone on their staff was so friendly and inviting. We met one of the partners/chef Ken, he was very nice and really cool. We definitely ate too much but it was hard not to order everything on the menu. The Ghost King chicken sandwich was unreal. Went to Little Donkey the night before and had an equally appealing time! Highly recommend this place and we will definitely be back. Also, if you want a quiet chill vibe, book their fire pit tables- so cool."
1845,Rating - 7/10 total 
1846,Service -  hospitable staff and nice services ! 
1847,"Price - definitely $$$ to $$$$; we (party of 2) have 3 tapas (corn, shrimp, octopus), paella , dessert, and 2 sangria- total comes out to $150 (there's 9% mandatory incremental charges) "
1848,Food - 
1849,Sangria: very so so - small size and taste a bit water down 
1850,Garlic shrimp & grill octopus - very flavorful! They are not the typical flavors u are familiar with 
1851,Corn - not bad but it's a bit overly grilled; not really worth the price given this is $10 (w/o other charges) 
1852,Paella - flavor is pretty good but not there only shrimp/ sausage/ chicken 
1853,"Dessert - there's only one option, which is churro. Maybe a personal preference but I'll say churros at Disneyland tastes better ..."
1854,Giving 3 stars based on the paella.
1855,They are not offering clams or mussels (i don't care about the mussels)
1856,"In the paella,  really ??? Not cool."
1857,"Other than that octopus app, great,  grilled shrimp great, potatoes great."
1858,"Jamie  and Ken, get  grip."
1859,This is my favorite restaurant in Boston. I was happy to return and order the staple paella. The reason it's my favorite restaurant is because this is my favorite paella I've found in the greater Boston area outside of Spain. I've tried a few other places in my quest to find authentic paella but Toro always ends up at the top of my list.  
1860,"Each time I try to order a new thing to try on the menu. This time we ordered the gambas (shrimp) and the empanadas. I think I'm going to add the shrimp to my must order list. I always get a tinto de verano but tend to regret it every time I do so I'll stick to beer or wine next time. I can't wait to find another excuse to go to Toro, because this is the type of place I got to once every so often as a special treat."
1861,"Dined at Toros a few days ago, and was unfortunately disappointed. The waiter was helpful in translating the menu, and took our orders. The inside was sparse due to the pandemic, which is understandable. "
1862,"However, the biggest disappointment was the Paella Valencia. It, no way looked as pictured in previous reviews. It had no muscles.. to go with the shrimp.. and the rice was just soggy. Paella, we were served had sprinkled green beans and chopped scallions. "
